CustomerID,Days_Since_Last_Purchase,Total_Transactions,Total_Products_Purchased,Total_Spend,Average_Transaction_Value,Unique_Products_Purchased,Average_Days_Between_Purchases,Day_Of_Week,Hour,Is_UK,Cancellation_Frequency,Cancellation_Rate,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend
15573,31,2,354,583.24,291.62,87,0.568421053,3,12,1,0,0,291.62,159.0565994,-224.94
15574,177,4,332,675.64,168.91,131,1.291390728,3,15,1,0,0,337.82,319.2162853,-451.44
15576,37,1,394,921.37,921.37,43,0,2,12,1,0,0,921.37,0,0
15577,151,3,89,258.88,86.29333333,39,4.052631579,0,17,1,0,0,129.44,141.1243714,199.58
15578,162,1,52,127.1,127.1,13,0,3,13,1,0,0,127.1,0,0
15579,68,2,117,327.6,163.8,45,5.212765957,6,12,1,0,0,163.8,44.61843789,-63.1
15581,156,10,280,717.43,71.743,133,1.478873239,2,14,1,0,0,143.486,124.1527067,-58.48
15582,24,3,453,682.91,227.6366667,39,4.558139535,1,13,1,0,0,227.6366667,81.59058177,-81.105
15584,23,5,311,718.36,143.672,89,1.130081301,2,10,1,1,0.2,179.59,72.70639357,12.382
15585,176,1,320,455.3,455.3,31,0,3,8,1,0,0,455.3,0,0
15587,50,4,312,913.68,228.42,3,37.625,3,9,1,0,0,228.42,134.4764247,-46.584
15589,252,4,242,456.58,114.145,28,2,1,9,1,1,0.25,152.1933333,160.2951797,-103.45
15592,46,1,354,388.58,388.58,24,0,0,8,1,0,0,388.58,0,0
15593,70,1,60,199.8,199.8,5,0,4,11,1,0,0,199.8,0,0
15594,15,6,982,1767.53,294.5883333,85,2.126213592,0,10,1,1,0.166666667,589.1766667,562.3484573,0.845
15596,100,9,548,1343.34,149.26,51,3.192771084,3,13,1,4,0.444444444,268.668,151.720017,-86.765
15597,29,2,276,315.72,157.86,22,0.272727273,4,13,1,1,0.5,315.72,0,0
15598,35,3,156,235.68,78.56,14,1.2,0,16,1,2,0.666666667,117.84,170.1864601,-240.68
15599,26,2,718,761.74,380.87,50,3.490196078,3,13,1,0,0,380.87,96.1099537,-135.92
15601,11,17,4978,6745.36,396.7858824,230,0.87409201,4,10,1,3,0.176470588,674.536,454.7698568,-111.2010909
15602,8,14,999,1102.37,78.74071429,30,7.2,4,14,1,5,0.357142857,137.79625,131.1146522,22.14583333
15603,78,1,96,48.48,48.48,2,0,3,10,1,0,0,48.48,0,0
15604,52,1,159,216.39,216.39,17,0,1,14,1,0,0,216.39,0,0
15605,36,5,441,1198.23,239.646,61,5.106060606,4,13,1,0,0,239.646,62.97296507,23.905
15606,57,11,720,2422.64,220.24,51,2.966666667,6,15,1,2,0.181818182,346.0914286,210.603704,-66.42535714
15607,336,1,202,104.76,104.76,13,0,4,12,1,0,0,104.76,0,0
15608,28,4,714,1093.68,273.42,59,1.559322034,0,13,1,0,0,364.56,289.7673218,-81.64
15609,182,2,145,270.03,135.015,16,0.117647059,2,13,1,1,0.5,270.03,0,0
15610,51,1,66,112.46,112.46,6,0,2,10,1,0,0,112.46,0,0
15611,9,13,496,1547.39,119.03,22,7.738095238,2,10,1,2,0.153846154,221.0557143,89.54750208,15.00321429
15612,36,2,51,180.15,90.075,3,6.25,6,12,1,0,0,90.075,28.88531201,40.85
15615,10,27,5493,10360.04,383.7051852,185,0.815420561,1,10,1,4,0.148148148,941.8218182,492.7099262,68.18463636
15618,32,5,427,747.03,149.406,38,2.212765957,0,8,1,1,0.2,249.01,98.35877388,67.49
15619,10,1,136,336.4,336.4,3,0,1,8,1,0,0,336.4,0,0
15620,50,6,899,1524.4,254.0666667,92,2.990291262,4,12,1,3,0.5,508.1333333,140.4980556,122.925
15621,4,6,463,1158.77,193.1283333,11,1,0,13,1,2,0.333333333,579.385,546.7561764,-773.23
15622,3,16,1552,3224.53,201.533125,169,1.309859155,3,13,1,7,0.4375,460.6471429,624.64666,-174.5560714
15623,141,1,125,301.03,301.03,19,0,3,17,1,0,0,301.03,0,0
15624,116,4,357,588.13,147.0325,26,4.242424242,0,15,1,0,0,147.0325,62.62407065,-26.627
15625,100,8,1166,1504.56,188.07,44,2.014925373,0,14,1,4,0.5,501.52,239.5560325,-59.895
15626,74,2,766,675.8,337.9,49,5.3125,0,10,1,0,0,337.9,79.22424376,112.04
15628,4,10,1882,2865.64,286.564,85,2.320512821,2,12,1,1,0.1,358.205,160.3666057,1.50547619
15630,45,3,799,1180.4,393.4666667,57,2.65,1,15,1,1,0.333333333,590.2,281.8386208,398.58
15632,15,10,2049,3147.31,314.731,107,1.471590909,3,11,1,2,0.2,449.6157143,138.2361515,-40.13892857
15634,17,1,99,243.55,243.55,15,0,1,16,1,0,0,243.55,0,0
15636,89,2,284,724.76,362.38,20,8.041666667,6,11,1,0,0,362.38,78.74341115,111.36
15637,52,1,128,223.36,223.36,15,0,1,8,1,0,0,223.36,0,0
15638,301,1,-52,-94,-94,2,0,4,15,1,1,1,-94,0,0
15639,134,1,323,425.32,425.32,25,0,3,14,1,0,0,425.32,0,0
15641,105,4,1562,1887.2,471.8,102,2.152542373,2,14,1,0,0,629.0666667,346.7426251,136.725
15643,179,6,242,647.4,107.9,31,2.942857143,2,14,1,3,0.5,323.7,18.95046174,-26.8
15644,166,4,550,803.54,200.885,166,0.411255411,6,14,1,0,0,401.77,30.29245451,-42.84
15645,18,1,255,611.59,611.59,49,0,0,11,1,0,0,611.59,0,0
15646,157,4,388,425.14,106.285,35,6.142857143,3,9,1,1,0.25,141.7133333,42.84449245,-41.1
15648,204,4,211,584.75,146.1875,23,2.52,3,15,1,2,0.5,194.9166667,178.1583448,46.25
15649,336,2,192,816,408,1,31,1,10,1,0,0,408,144.2497834,-204
15651,36,3,479,646.3,215.4333333,27,7.225806452,3,8,1,0,0,323.15,135.5240857,191.66
15652,91,1,208,337.74,337.74,21,0,4,14,1,0,0,337.74,0,0
15653,92,2,1200,877.44,438.72,4,4.6,1,9,1,0,0,438.72,552.5615231,781.44
15654,9,2,474,907.53,453.765,14,0.894736842,2,13,1,0,0,907.53,0,0
15655,233,2,319,511.32,255.66,34,0.277777778,6,15,1,1,0.5,511.32,0,0
15656,45,4,343,748.5,187.125,46,5.195652174,1,13,1,0,0,187.125,87.85191688,1.862
15658,190,8,232,958.9,119.8625,40,3.309090909,3,10,1,3,0.375,159.8166667,188.9851758,-11.92857143
15659,43,1,111,306.45,306.45,11,0,3,9,1,0,0,306.45,0,0
15660,25,12,1037,1552.01,129.3341667,55,3.655913978,3,13,1,3,0.25,221.7157143,135.7661401,18.07607143
15661,317,2,236,309.8,154.9,4,5.25,2,13,1,0,0,309.8,0,0
15663,106,1,106,138.14,138.14,9,0,3,15,1,0,0,138.14,0,0
15664,50,2,141,358.63,179.315,19,17.16666667,3,10,1,1,0.5,179.315,292.904842,414.23
15665,168,2,1654,2222.21,1111.105,92,0.657894737,6,15,1,0,0,1111.105,488.3491563,-690.63
15667,39,1,240,301.32,301.32,13,0,0,10,1,0,0,301.32,0,0
15669,40,5,339,677.69,135.538,31,6.558823529,3,17,1,1,0.2,169.4225,53.23373014,-33.849
15670,296,1,91,173.05,173.05,12,0,2,10,1,0,0,173.05,0,0
15671,18,10,1679,2605.49,260.549,51,3.230769231,0,9,1,3,0.3,521.098,171.0812807,29.058
15673,88,4,1451,2726.23,681.5575,107,1.744525547,0,16,1,0,0,681.5575,251.7216116,-100.331
15674,73,6,1075,1744.02,290.67,87,1.371212121,1,15,1,2,0.333333333,436.005,453.2339663,248.292
15675,81,3,527,323.69,107.8966667,20,9.95,3,19,1,0,0,107.8966667,68.20326263,26.65
15676,9,5,2230,3309.09,661.818,190,1.280373832,4,14,1,2,0.4,1103.03,1238.860709,766.945
15677,49,1,319,657.23,657.23,33,0,4,15,1,0,0,657.23,0,0
15678,52,1,184,352.7,352.7,12,0,1,9,1,0,0,352.7,0,0
15679,24,4,1170,781.28,195.32,98,1.449541284,2,16,1,0,0,260.4266667,230.7472906,171.4
15680,9,3,952,1333.68,444.56,61,4.636363636,2,14,1,0,0,444.56,119.1924591,-83.46
15681,18,6,556,946.36,157.7266667,32,3.96969697,4,13,1,1,0.166666667,315.4533333,62.90531403,-51.27
15683,117,1,131,193.75,193.75,10,0,6,12,1,0,0,193.75,0,0
15687,8,11,1308,2981.5,271.0454545,119,1.928143713,2,13,1,2,0.181818182,425.9285714,155.2218234,-16.12285714
15689,119,2,84,254.1,127.05,8,30.25,0,9,1,0,0,127.05,33.30472939,47.1
15690,4,2,408,239.76,119.88,19,5.333333333,0,15,1,0,0,119.88,12.55821643,17.76
15691,252,1,72,136.8,136.8,2,0,4,15,1,0,0,136.8,0,0
15692,28,1,138,191.04,191.04,12,0,4,14,1,0,0,191.04,0,0
15694,0,14,1664,6408.6,457.7571429,41,4.831168831,3,9,1,1,0.071428571,640.86,393.5234875,69.03090909
15695,266,2,212,409.98,204.99,22,0,4,8,1,0,0,409.98,0,0
15696,33,12,1009,2619.11,218.2591667,140,1.693641618,6,14,1,4,0.333333333,436.5183333,310.1630363,-14.30314286
15699,17,1,113,309.65,309.65,18,0,1,8,1,0,0,309.65,0,0
15700,172,3,328,664.03,221.3433333,85,0.011363636,6,15,1,1,0.333333333,664.03,0,0
15701,2,4,912,1529,382.25,193,0.471615721,6,12,1,0,0,382.25,325.9925033,-147.086
15703,264,1,66,211.5,211.5,5,0,6,10,1,0,0,211.5,0,0
15704,140,4,1028,2293.62,573.405,79,0.646551724,6,12,1,0,0,764.54,186.1463384,-76.275
15705,201,1,62,143.1,143.1,6,0,6,15,1,0,0,143.1,0,0
15706,59,7,305,1001.81,143.1157143,50,0.982758621,0,14,1,3,0.428571429,333.9366667,154.1257507,-144.35
15707,35,4,594,916.98,229.245,126,0.25,3,14,1,0,0,305.66,153.6985241,66.885
15708,40,11,1208,3200.73,290.9754545,124,1.170818505,6,11,1,4,0.363636364,533.455,132.2182523,44.54371429
15709,283,1,121,133.25,133.25,6,0,1,10,1,0,0,133.25,0,0
15712,9,5,486,1072.36,214.472,41,5.346153846,4,11,1,0,0,214.472,89.88688264,-24.595
15713,143,3,149,346.75,115.5833333,18,11.73684211,1,13,1,1,0.333333333,173.375,17.21805012,24.35
15714,11,2,186,330.03,165.015,34,2,0,11,1,0,0,165.015,46.01143825,65.07
15716,145,4,738,1101.11,275.2775,101,1.931034483,6,12,1,0,0,275.2775,177.8508766,-81.427
15717,234,1,70,150.3,150.3,7,0,1,13,1,0,0,150.3,0,0
15719,32,14,2716,5026.77,359.055,298,0.327956989,3,12,1,1,0.071428571,456.9790909,124.6202455,3.276545455
15720,24,1,281,598.73,598.73,128,0,1,14,1,0,0,598.73,0,0
15721,11,1,388,471.4,471.4,80,0,0,12,1,0,0,471.4,0,0
15722,35,6,1018,2169.86,361.6433333,47,3.695652174,1,11,1,1,0.166666667,542.465,221.6797598,168.138
15723,364,1,73,190.7,190.7,37,0,4,11,1,0,0,190.7,0,0
15724,201,3,72,212.3,70.76666667,11,7.545454545,6,14,1,1,0.333333333,70.76666667,66.66378952,5.475
15725,15,1,221,415.25,415.25,32,0,3,14,1,0,0,415.25,0,0
15727,16,7,3063,5159.06,737.0085714,213,1.143333333,2,15,1,0,0,737.0085714,386.5199589,-88.925
15728,49,1,-34,-134.8,-134.8,4,0,4,14,1,1,1,-134.8,0,0
15729,198,2,24,62,31,5,2.8,2,12,1,1,0.5,62,0,0
15730,65,4,683,1108.38,277.095,68,1.958333333,1,12,1,1,0.25,369.46,75.93177793,-55.635
15732,212,2,215,294.12,147.06,13,12.30769231,2,14,1,0,0,147.06,12.67135352,17.92
15733,282,1,62,162.3,162.3,10,0,2,9,1,0,0,162.3,0,0
15734,114,2,346,1339.45,669.725,25,3.44,2,10,1,0,0,669.725,128.7995002,182.15
15737,14,12,583,1106.21,92.18416667,59,2.961038961,0,10,1,4,0.333333333,221.242,141.8939332,-73.692
15738,18,19,2967,4788.77,252.0405263,46,2.022857143,0,12,1,3,0.157894737,399.0641667,158.2701598,-6.988426573
15739,66,1,472,449.12,449.12,8,0,1,13,1,0,0,449.12,0,0
15740,49,1,152,154.88,154.88,9,0,4,14,1,0,0,154.88,0,0
15743,16,4,214,775.96,193.99,59,1.976470588,2,13,1,0,0,258.6533333,127.8056338,9.68
15744,77,1,120,34.8,34.8,3,0,4,9,1,0,0,34.8,0,0
15745,8,6,412,1071.24,178.54,57,3.5625,6,10,1,2,0.333333333,214.248,219.3586464,-45.276
15746,134,2,130,182.96,91.48,28,0,3,15,1,1,0.5,182.96,0,0
15747,12,3,466,946.64,315.5466667,52,1.797752809,6,12,1,0,0,315.5466667,93.72549618,89.31
15748,40,1,50,144.36,144.36,19,0,6,12,1,0,0,144.36,0,0
15750,2,9,1776,2448.8,272.0888889,214,1.246575342,2,12,1,1,0.111111111,408.1333333,107.5630663,22.6
15752,39,8,1955,2618.15,327.26875,236,0.822222222,0,11,1,1,0.125,374.0214286,107.0990997,33.30964286
15754,50,4,197,455.67,113.9175,24,7,1,10,1,1,0.25,151.89,59.91081121,30.225
15755,1,8,1397,2318.88,289.86,127,1.97972973,0,15,1,2,0.25,386.48,312.9175288,-39.30228571
15756,61,4,241,528.01,132.0025,160,0.989473684,6,14,1,0,0,132.0025,24.29565993,12.873
15757,65,2,491,714.42,357.21,43,3.454545455,2,12,1,0,0,357.21,135.55237,191.7
15758,24,1,47,205.25,205.25,9,0,1,10,1,0,0,205.25,0,0
15759,218,3,60,253.04,84.34666667,5,23.33333333,3,15,1,0,0,84.34666667,14.9227522,-14.62
15762,65,2,251,583.75,291.875,37,0.333333333,4,15,1,0,0,291.875,33.14209483,-46.87
15763,31,3,268,1048.67,349.5566667,58,0.741935484,4,12,1,1,0.333333333,524.335,56.70289278,80.19
15764,81,10,2036,3245.47,324.547,150,1.042780749,2,15,1,4,0.4,811.3675,675.9895895,-239.393
15766,64,1,170,315.06,315.06,11,0,3,17,1,0,0,315.06,0,0
15768,115,3,244,621.83,207.2766667,23,4.230769231,3,10,1,0,0,207.2766667,127.6826051,-105.835
15773,5,1,311,635.68,635.68,10,0,6,12,1,0,0,635.68,0,0
15774,68,1,87,270.8,270.8,25,0,6,12,1,0,0,270.8,0,0
15775,245,1,68,104.9,104.9,7,0,4,12,1,0,0,104.9,0,0
15776,133,1,138,241.62,241.62,18,0,4,13,1,0,0,241.62,0,0
15777,241,5,375,1021.61,204.322,18,5.714285714,1,16,1,1,0.2,340.5366667,46.82189694,-23.045
15780,183,3,220,475.28,158.4266667,26,6.214285714,0,9,1,0,0,158.4266667,78.24359037,-52.315
15781,25,4,178,333.56,83.39,20,14,0,14,1,1,0.25,111.1866667,25.75175787,25.405
15782,9,4,863,2593.94,648.485,34,1.860465116,6,14,1,1,0.25,864.6466667,670.5980842,-593.97
15783,10,1,212,246.3,246.3,14,0,1,9,1,0,0,246.3,0,0
15785,29,8,1594,2303.75,287.96875,58,3.093023256,3,14,1,3,0.375,383.9583333,367.129428,-21.65457143
15787,26,3,534,933.26,311.0866667,156,0.175879397,6,14,1,0,0,466.63,17.63524312,-24.94
15789,358,1,438,351.3,351.3,25,0,3,14,1,0,0,351.3,0,0
15790,10,1,113,218.75,218.75,34,0,1,14,1,0,0,218.75,0,0
15791,43,3,730,1604.44,534.8133333,66,2.146666667,3,15,1,1,0.333333333,534.8133333,628.4821231,-416.895
15793,9,4,552,948.96,237.24,6,21.58333333,0,11,1,1,0.25,316.32,17.88621816,15.16
15795,149,1,581,610.01,610.01,42,0,2,10,1,0,0,610.01,0,0
15796,1,9,858,2704.66,300.5177778,69,2.297709924,6,11,1,1,0.111111111,386.38,120.2599518,-5.233571429
15797,113,3,872,2192.4,730.8,7,31.83333333,1,10,1,0,0,730.8,662.2510702,-564
15799,75,3,955,884.14,294.7133333,94,2.670103093,6,12,1,0,0,294.7133333,122.9407424,41.34
15800,107,2,332,696.89,348.445,116,1.198275862,2,14,1,0,0,348.445,147.0004287,207.89
15801,46,4,562,1042.19,260.5475,61,0.926470588,0,15,1,1,0.25,521.095,542.8812313,767.75
15803,51,1,290,415.82,415.82,8,0,2,14,1,0,0,415.82,0,0
15804,0,19,2513,3848.55,202.5552632,170,0.727941176,2,10,1,6,0.315789474,481.06875,218.6222745,-14.24297619
15805,23,20,3317,5411.87,270.5935,220,1.121710526,3,12,1,3,0.15,676.48375,379.556429,41.35654762
15806,46,3,602,784.58,261.5266667,24,7.666666667,1,9,1,0,0,261.5266667,39.43309439,-18.83
15807,50,3,430,903.9,301.3,48,0.574468085,4,14,1,0,0,451.95,259.7203207,-367.3
15809,35,6,251,399.21,66.535,31,6.357142857,3,11,1,1,0.166666667,79.842,81.52516434,-44.512
15810,78,7,737,1145.43,163.6328571,66,1.963963964,2,19,1,3,0.428571429,229.086,320.1913877,-166.088
15811,17,9,1061,2171.32,241.2577778,117,2.52173913,3,15,1,3,0.333333333,361.8866667,193.9391863,13.58857143
15812,107,5,922,1801.14,360.228,36,5.25,4,15,1,0,0,360.228,154.2036022,-4.874
15813,207,2,603,1303.91,651.955,40,0.820512821,3,9,1,0,0,651.955,167.8600788,-237.39
15814,3,6,1247,1842.73,307.1216667,64,0.643835616,3,9,1,2,0.333333333,614.2433333,619.5754568,-598.725
15815,63,5,1856,2100.6,420.12,33,4.083333333,4,12,1,0,0,420.12,113.2900799,-37.458
15819,49,4,1357,1905.45,476.3625,96,1.860655738,1,14,1,0,0,476.3625,140.8086684,-108.815
15820,319,1,128,206.98,206.98,17,0,0,12,1,0,0,206.98,0,0
15821,44,2,202,570.96,285.48,57,0.278688525,6,13,1,0,0,570.96,0,0
15822,3,2,375,885.47,442.735,28,11.125,1,14,1,0,0,442.735,3.585031381,5.07
15823,337,1,-282,-811.86,-811.86,15,0,3,12,1,1,1,-811.86,0,0
15825,172,1,220,532.94,532.94,20,0,0,13,1,0,0,532.94,0,0
15826,51,4,962,1649.36,412.34,64,2.338235294,4,16,1,1,0.25,824.68,148.0398757,209.36
15827,73,20,843,1648.54,82.427,72,2.265151515,3,15,1,6,0.3,164.854,69.92711383,8.658060606
15829,99,2,996,636.14,318.07,44,0.82,4,10,1,0,0,318.07,10.42275395,-14.74
15830,29,2,409,547.7,273.85,39,0.2,2,10,1,1,0.5,547.7,0,0
15831,58,4,1084,740.64,185.16,64,4.03030303,2,13,1,1,0.25,246.88,101.4837677,43.795
15832,254,1,465,836.79,836.79,54,0,2,15,1,0,0,836.79,0,0
15834,70,6,955,2073.8,345.6333333,242,1.118518519,0,17,1,2,0.333333333,518.45,542.4840744,51.252
15835,44,4,439,954.09,238.5225,47,5.836734694,3,10,1,0,0,238.5225,59.97165018,-6.759
15836,45,2,24,117.47,58.735,10,0.454545455,3,17,1,1,0.5,117.47,0,0
15837,64,1,189,391.98,391.98,24,0,3,9,1,0,0,391.98,0,0
15839,25,5,670,1020.74,204.148,56,1.921875,1,12,1,2,0.4,340.2466667,135.162914,-34.4
15840,58,3,394,345.66,115.22,26,4.222222222,0,11,1,1,0.333333333,172.83,83.45274232,-118.02
15841,64,6,926,1209.1,201.5166667,36,5.591836735,2,14,1,2,0.333333333,241.82,259.8591903,-34.406
15843,303,1,27,118.95,118.95,8,0,2,10,1,0,0,118.95,0,0
15844,46,1,134,130.74,130.74,11,0,0,15,1,0,0,130.74,0,0
15845,17,10,1918,3650.87,365.087,97,2.302158273,4,10,1,2,0.2,456.35875,287.7828591,28.26345238
15847,38,2,449,389.27,194.635,22,11.9047619,1,14,1,0,0,194.635,19.73535026,27.91
15850,19,2,298,234.88,117.44,87,1.619565217,6,14,1,0,0,117.44,1.81019336,2.56
15852,186,2,48,160.71,80.355,22,0.523809524,3,13,1,0,0,80.355,32.32185097,-45.71
15853,51,1,135,110.8,110.8,29,0,2,10,1,0,0,110.8,0,0
15854,4,12,926,2969.12,247.4266667,105,2.605839416,0,13,1,0,0,329.9022222,129.1055213,9.0395
15855,136,5,470,712.24,142.448,59,1.607594937,1,10,1,0,0,142.448,56.19138608,30.928
15857,18,1,308,297,297,14,0,0,12,1,0,0,297,0,0
15858,15,5,1163,1427.57,285.514,145,1.882352941,1,13,1,0,0,285.514,120.8767961,-55.547
15860,40,8,437,965.16,120.645,105,2.376811594,4,11,1,0,0,160.86,86.70563073,-9.596571429
15861,12,9,2527,2981.92,331.3244444,339,0.472222222,6,15,1,1,0.111111111,745.48,388.1265182,189.416
15862,8,4,585,832.88,208.22,142,2.5,3,11,1,0,0,208.22,98.67919166,-51.13
15863,25,2,19,68.84,34.42,18,9.823529412,0,12,1,0,0,34.42,35.66646604,50.44
15864,22,8,1044,1769.78,221.2225,16,12.7826087,1,10,1,2,0.25,294.9633333,212.6631957,65.41085714
15865,40,3,368,895.13,298.3766667,37,4.435897436,1,11,1,0,0,298.3766667,13.48673546,-11.325
15866,101,1,124,211.89,211.89,43,0,1,14,1,0,0,211.89,0,0
15867,5,16,2037,3788.75,236.796875,301,0.794759825,0,15,1,1,0.0625,315.7291667,132.4621456,-4.783881119
15869,277,2,175,149.64,74.82,13,0,0,17,1,0,0,149.64,0,0
15870,32,1,333,351.44,351.44,68,0,0,10,1,0,0,351.44,0,0
15872,14,2,187,316.25,158.125,101,0,4,11,1,0,0,316.25,0,0
15874,63,9,2506,4330.67,481.1855556,123,1.625,4,12,1,2,0.222222222,721.7783333,804.12634,172.9328571
15877,1,3,243,437.83,145.9433333,122,0.125984252,1,11,1,1,0.333333333,218.915,28.8428856,-40.79
15880,369,2,178,299.03,149.515,95,0,6,13,1,1,0.5,299.03,0,0
15881,312,8,199,438.24,54.78,26,1.677419355,0,16,1,3,0.375,219.12,148.0257336,209.34
15882,198,5,254,493.08,98.616,22,7.727272727,0,13,1,1,0.2,246.54,143.5426766,-203
15883,2,2,223,396.48,198.24,42,0.645833333,2,17,1,0,0,198.24,77.04635488,108.96
15885,93,1,109,349.35,349.35,16,0,2,14,1,0,0,349.35,0,0
15886,60,1,147,181.09,181.09,12,0,0,14,1,0,0,181.09,0,0
15888,79,2,51,135.6,67.8,10,0.090909091,1,12,1,1,0.5,135.6,0,0
15889,156,2,200,400.77,200.385,78,2.597560976,6,15,1,0,0,200.385,96.56957311,-136.57
15891,226,1,417,509.13,509.13,59,0,2,12,1,0,0,509.13,0,0
15894,253,2,163,257.6,128.8,34,3.314285714,6,14,1,0,0,128.8,31.09855624,-43.98
15895,149,1,94,179.17,179.17,11,0,2,10,1,0,0,179.17,0,0
15897,194,2,223,208.59,104.295,17,0,6,13,1,0,0,208.59,0,0
15898,1,6,565,1379.63,229.9383333,70,4.369047619,0,11,1,1,0.166666667,275.926,200.8409099,-43.44
15899,368,1,39,56.25,56.25,4,0,0,10,1,0,0,56.25,0,0
15900,23,1,216,337.28,337.28,44,0,2,12,1,0,0,337.28,0,0
15901,16,3,372,349.75,116.5833333,101,1.277777778,4,12,1,0,0,116.5833333,6.021339829,6.02
15903,9,8,2409,5126.34,640.7925,46,3.864864865,4,14,1,1,0.125,1025.268,1153.667476,676.938
15904,8,1,84,164.68,164.68,30,0,3,14,1,0,0,164.68,0,0
15906,19,8,538,1521.79,190.22375,114,1.573333333,6,13,1,1,0.125,304.358,185.9290696,-5.322
15907,3,3,477,881.87,293.9566667,174,0.924107143,1,12,1,0,0,293.9566667,96.8282192,90.605
15909,173,1,98,191.94,191.94,7,0,6,10,1,0,0,191.94,0,0
15910,0,8,1013,1228.88,153.61,215,1.19245283,3,11,1,0,0,153.61,44.36302611,5.943571429
15912,178,2,185,264.62,132.31,19,3.055555556,2,17,1,0,0,132.31,12.9824805,-18.36
15916,16,10,747,1466.01,146.601,125,2.258064516,2,13,1,2,0.2,244.335,158.7232919,23.00657143
15917,247,1,42,123.1,123.1,12,0,2,10,1,0,0,123.1,0,0
15918,190,2,153,334.23,167.115,33,2.076923077,6,15,1,0,0,167.115,35.51797362,50.23
15919,19,2,385,525.69,262.845,103,2.884297521,6,11,1,0,0,262.845,68.96412437,97.53
15920,154,3,94,163.55,54.51666667,52,0,4,15,1,0,0,163.55,0,0
15921,172,1,162,323.03,323.03,24,0,0,11,1,0,0,323.03,0,0
15922,372,2,136,363.6,181.8,11,0.090909091,2,13,1,1,0.5,363.6,0,0
15923,372,1,122,127.08,127.08,21,0,3,12,1,0,0,127.08,0,0
15925,194,1,93,207.15,207.15,12,0,6,15,1,0,0,207.15,0,0
15930,67,1,139,426.63,426.63,21,0,0,14,1,0,0,426.63,0,0
15932,4,11,2311,2461.85,223.8045455,93,2.415254237,0,14,1,3,0.272727273,307.73125,12.68736654,-3.083928571
15933,21,3,885,1107.46,369.1533333,63,0.890410959,4,13,1,0,0,553.73,246.8368352,-349.08
15935,239,1,114,108.04,108.04,11,0,3,13,1,0,0,108.04,0,0
15937,64,1,73,145.35,145.35,7,0,3,15,1,0,0,145.35,0,0
15938,112,5,240,404.58,80.916,13,12.41176471,3,10,1,0,0,80.916,17.48079746,1.876
15939,89,15,4724,6087.26,405.8173333,27,3.226666667,3,14,1,1,0.066666667,676.3622222,651.7344501,-88.359
15942,133,1,232,337.44,337.44,14,0,4,9,1,0,0,337.44,0,0
15944,276,1,50,325.1,325.1,6,0,1,10,1,0,0,325.1,0,0
15945,365,1,52,181,181,2,0,3,13,1,0,0,181,0,0
15947,82,1,898,1708.24,1708.24,29,0,6,10,1,0,0,1708.24,0,0
15948,8,2,567,955.24,477.62,51,0.593220339,3,8,1,0,0,477.62,235.6362638,-333.24
15949,16,2,284,364.72,182.36,12,3.055555556,3,17,1,0,0,182.36,77.32919759,-109.36
15950,1,5,712,1684.46,336.892,86,3.544554455,3,11,1,1,0.2,336.892,268.9012997,-122.241
15951,1,3,306,669.57,223.19,36,6.761904762,6,11,1,1,0.333333333,334.785,57.11301472,-80.77
15952,33,4,391,781.91,195.4775,65,2.313253012,6,12,1,0,0,195.4775,80.0206629,14.475
15953,15,10,884,1632.43,163.243,65,3.504950495,2,14,1,2,0.2,272.0716667,112.2597708,47.15114286
15955,24,16,2124,4389.81,274.363125,137,1.891304348,3,14,1,2,0.125,548.72625,308.3204954,38.52202381
15957,31,1,211,428.89,428.89,40,0,1,12,1,0,0,428.89,0,0
15958,74,1,33,104.35,104.35,7,0,0,13,1,0,0,104.35,0,0
15963,19,2,298,470.76,235.38,26,0.962962963,1,13,1,0,0,235.38,63.1587777,-89.32
15965,17,4,434,808.87,202.2175,88,3.181818182,4,10,1,0,0,404.435,351.0714458,496.49
15967,23,2,205,397.68,198.84,73,3.734177215,2,15,1,0,0,198.84,52.24104899,73.88
15969,2,4,120,582.9,145.725,20,9.15,1,12,1,1,0.25,145.725,168.287044,-82.67
15970,303,1,116,314.1,314.1,11,0,2,12,1,0,0,314.1,0,0
15971,17,12,1716,4194.9,349.575,9,8.909090909,1,10,1,0,0,524.3625,530.1661409,36.78928571
15973,235,3,87,99.77,33.25666667,4,26.2,2,11,1,2,0.666666667,33.25666667,255.3462818,-159.385
15974,39,8,2256,3429.55,428.69375,141,1.414772727,3,10,1,1,0.125,489.9357143,206.135143,-14.47357143
15975,84,1,243,371.01,371.01,24,0,4,13,1,0,0,371.01,0,0
15976,165,2,275,427.64,213.82,83,0.578947368,1,17,1,0,0,213.82,5.416437944,7.66
15977,17,2,1016,1054.73,527.365,48,0.34375,1,13,1,0,0,527.365,242.8699661,343.47
15978,77,1,888,1098.78,1098.78,49,0,4,15,1,0,0,1098.78,0,0
15980,88,3,1560,2398.86,799.62,40,3.952380952,0,9,1,0,0,1199.43,621.1933073,878.5
15981,24,8,1866,3408.48,426.06,53,2.989583333,4,10,1,0,0,426.06,131.5957411,9.704761905
15983,22,4,886,1465.12,366.28,82,3.162162162,3,12,1,0,0,732.56,573.9020057,-811.62
15984,2,11,1805,2759.93,250.9027273,217,1.396946565,6,14,1,1,0.090909091,344.99125,340.1511221,89.8627381
